"";"101";"01239";"0123903001";"Musk lime (limau kasturi) and other citrus fruits";"01329";"80590000"
"";"101";"01239";"0123903002";"Limau madu/Limau langkat";"01329";"80590000"
"";"101";"01239";"0123903003";"Other citrus fruits";"01329";"80590000"
"";"101";"01241";"0124101001";"Guavas";"01319";"80450100"
"";"101";"01249";"0124901001";"Apples";"01351";"80810000"
"";"101";"01249";"0124902001";"Pears and quinces";"01352";"80820000"
"";"101";"01249";"0124903001";"Apricots";"01353";"80910000"
"";"101";"01249";"0124904001";"Cherries";"01354";"80920000"
"";"101";"01249";"0124905001";"Peaches, including nectarines";"01355";"80930000"
"";"101";"01249";"0124906001";"Plums";"01356";"80940100"
"";"101";"01249";"0124906002";"Sloes";"01356";"80940200"
"";"101";"01249";"0124907001";"Other pome fruits and stone fruits, n.e.c";"01359";"81090900"
"";"101";"01251";"0125101001";"Black, white or red currants and gooseberries";"01341";"81030000"
"";"101";"01251";"0125102001";"Kiwi fruit";"01342";"81050000"
"";"101";"01251";"0125103001";"Raspberries, blackberries, mulberries and loganberries";"01343";"81020000"
"";"101";"01251";"0125104001";"Strawberries";"01344";"81010000"
"";"101";"01251";"0125105001";"Cranberries, blueberries and other fruits of the genus vaccinium";"01349";"81040000"
"";"101";"01252";"0125201001";"Other seeds, fruit and spores of a kind used for sowing";"01360";"120999900"
"";"101";"01253";"0125301001";"Almonds, in shell";"01371";"80211000"
"";"101";"01253";"0125302001";"Cashew nuts, in shell";"01372";"80131000"
"";"101";"01253";"0125303001";"Chestnuts, in shell";"01373";"80240000"
"";"101";"01253";"0125304001";"Hazelnuts or filberts in shell";"01374";"80221000"
"";"101";"01253";"0125305001";"Pistachios, in shell";"01375";"80250000"
"";"101";"01253";"0125306001";"Walnuts, in shell";"01376";"80231000"
"";"101";"01253";"0125307001";"Brazil nuts, in shell";"01377";"80121000"
"";"101";"01253";"0125308001";"Other nuts, in shell";"01379";"80290900"
"";"101";"01259";"0125901001";"Locust beans, including locust bean seeds";"01391";"121210000"
"";"101";"01259";"0125902001";"Sugar maple";"01809";"140310000"
"";"101";"01259";"0125902002";"Sweet sorghum";"01809";"140310000"
"";"101";"01261";"0126101001";"Oil palm fresh fruit bunches";"01491";"1207.99*"
"";"101";"01261";"0126101002";"Oil palm leaf";"01491";"1207.99*"
"";"101";"01261";"0126101003";"Oil palm frond";"01491";"1207.99*"
"";"101";"01261";"0126101004";"Oil palm trunk";"01491";"1207.99*"
"";"101";"01262";"0126201001";"Oil palm fresh fruit bunches";"01491";"1207.99*"
"";"101";"01262";"0126201002";"Oil palm leaf";"01491";"1207.99*"
"";"101";"01262";"0126201003";"Oil palm frond";"01491";"1207.99*"
"";"101";"01262";"0126201004";"Oil palm trunk";"01491";"1207.99*"
"";"101";"01263";"0126301001";"Young coconut (kelapa muda)";"01460";"80119100"
"";"101";"01263";"0126301002";"Other coconuts, other than young coconut";"01460";"80119900"
"";"101";"01269";"0126901001";"Olives";"01450";"70200000"
