"";"B";"08995";"Perlombongan dan pengkuarian steatite(talkum)";"08995";"_"
"";"B";"08996";"Perlombongan dan pengkuarian batu permata";"08996";"_"
"";"B";"08999";"Perlombongan dan pengkuarian lain t.t.t.l.(3)";"08999";"(3) Termasuk:<br>(a) pengekstrakan pelbagai mineral dan bahan (seperti litium) daripada air garam, kecuali garam meja <br>(b) asphalt semulajadi, asphaltites dan batu asphalt / bitumen pepejal semula jadi, kuartza, mika, dll. <br>(c) perlombongan kalsium"
"";"B";"B09";"BAHAGIAN 09 : AKTIVITI PERKHIDMATAN SOKONGAN PERLOMBONGAN";"_";"_"
"";"B";"B09";"Bahagian ini termasuk perkhidmatan sokongan khusus berkaitan perlombongan yang disediakan berdasarkan kontrak atau bayaran. Ini termasuk perkhidmatan eksplorasi melalui kaedah cari gali tradisional seperti mengambil sampel teras dan membuat pemerhatian geologi termasuk penggerudian, ujian penggerudian atau penggerudian semula telaga minyak, mineral logam dan bukan logam. Perkhidmatan lain termasuk pembinaan asas telaga minyak dan gas, simen penyalutan selongsong telaga minyak dan gas, pembersihan, menimba dan mengeringkan telaga minyak dan gas, serta menyalir dan mengepam lombong, dll.";"_";"_"
"";"B";"B091";"KUMPULAN 091 : Aktiviti sokongan untuk pengekstrakan petroleum dan gas asli";"_";"_"
"";"B";"B091";"Kumpulan ini termasuk aktiviti perkhidmatan pengekstrakan minyak dan gas berdasarkan kontrak atau bayaran, perkhidmatan pemadaman kebakaran di lapangan minyak dan gas. <br><br>Kumpulan ini tidak termasuk aktiviti perkhidmatan yang dijalankan oleh pengendali ladang minyak atau gas (lihat kelas 0610 dan 0620), pembaikan dan penyelenggaraan khusus bagi jentera dan peralatan penggerudian serta pengekstrakan (lihat kelas 3312), pemasangan luar pesisir khusus, pembaikan dan penyelenggaraan peralatan yang merupakan sebahagian penting daripada pelantar terapung (lihat bahagian 43), pencairan dan regasifikasi semula gas asli untuk tujuan pengangkutan yang dilakukan di luar tapak lombong (lihat kelas 5221), dan perkhidmatan tinjauan geofizik secara kontrak atau bayaran (lihat kelas 7110).";"_";"_"
"";"B";"B099";"KUMPULAN 099 : Aktiviti sokongan untuk perlombongan dan pengkuarian lain";"_";"_"
"";"B";"B099";"Kumpulan ini termasuk perkhidmatan sokongan berdasarkan kontrak atau bayaran, untuk keperluan aktiviti perlombongan bagi bahagian 05, 07 dan 08 / perkhidmatan penggumpalan dan pati bijih bagi pihak ketiga / penyelenggaraan terowong dan aci lombong / serta kerja-kerja perobohan dan peleraian fasiliti perlombongan bawah tanah. <br><br>Kumpulan ini tidak termasuk aktiviti pengendalian lombong atau kuari secara kontrak atau berbayar (lihat bahagian 05, 07 atau 08) / pembaikan khusus jentera perlombongan (lihat kelas 3312) / dan perkhidmatan tinjauan geofizik secara kontrak atau berbayar (lihat kelas 7110).";"_";"_"
"";"B";"09";"BAHAGIAN 09 : AKTIVITI PERKHIDMATAN SOKONGAN PERLOMBONGAN";"_";"_"
"";"B";"091";"Kumpulan 091 : Aktiviti sokongan untuk pengekstrakan petroleum dan gas asli";"_";"_"
"";"B";"0910(1)";"Aktiviti sokongan untuk pengekstrakan petroleum dan gas asli";"_";"(1) Tidak termasuk:<br>(a) aktiviti perkhidmatan yang dijalankan oleh pengendali sektor minyak atau gas, lihat 0610, 0620 <br>(b) pembaikan khusus jentera perlombongan, lihat 33120 <br>(c) pemasangan, pembaikan dan penyelenggaraan luar pesisir yang khusus bagi peralatan yang menjadi sebahagian penting daripada pelantar terapung, lihat bahagian 43 <br>(d) pencairan dan regasifikasi gas asli untuk tujuan pengangkutan, dilakukan di luar tapak lombong, lihat 52219 <br>(e) tinjauan geofizik, geologi dan seismik, lihat 71103"
"";"B";"09101";"Aktiviti pengekstrakan petroleum dan gas yang dibekalkan atas dasar kontrak atau bayaran(2)";"09101";"(2) Termasuk: <br>(a) perkhidmatan penerokaan yang berkaitan dengan pengekstrakan petroleum atau gas (cth. kaedah prospek tradisional seperti membuat pemerhatian geologi di tapak yang berpotensi) <br>(b) penggerudian dan penggerudian semula, spudding in, membina derik, pembaikan dan melerai, menyelenggara telaga minyak dan gas, mengepam telaga, menutup dan menyumbat telaga <br>(c) pencairan dan penggasan semula gas asli untuk tujuan pengangkutan, dijalankan di tapak perlombongan. <br>(d) perkhidmatan penyaliran dan pengepaman, berdasarkan kontrak atau yuran <br>(e) ujian penggerudian yang berkaitan dengan pengekstrakan petroleum atau gas"
"";"B";"09102";"Perkhidmatan memadam kebakaran di lapangan minyak dan gas";"09102";"_"
"";"B";"09";"BAHAGIAN 09 : AKTIVITI SOKONGAN PERKHIDMATAN PERLOMBONGAN";"_";"_"
"";"B";"099";"Kumpulan 099 : Aktiviti sokongan untuk perlombongan dan pengkuarian lain";"_";"_"
"";"B";"0990(1)";"Aktiviti sokongan untuk perlombongan dan pengkuarian lain";"_";"(1) Termasuk: <br>(a) perkhidmatan sokongan secara bayaran atau kontrak yang diperlukan untuk aktiviti perlombongan dan pengkuarian dalam bahagian 05, 07 dan 08: <br>* perkhidmatan meneroka (cth. kaedah pencarian secara tradisional seperti pengambilan sampel teras dan pemerhatian geologi di tapak yang berpotensi) <br>* perkhidmatan saliran dan pengepaman, secara bayaran atau kontrak <br>* ujian penggerudian dan ujian penggalian lubang <br>(b) perkhidmatan menggumpal dan memekat bijih untuk pihak ketiga <br>(c) kerja-kerja penyelenggaraan terowong dan aci lombong <br>(d) kerja-kerja meroboh dan melerai peralatan perlombongan bawah tanah <br><br>Tidak termasuk:<br>(a) mengendalikan lombong atau kuari secara kontrak atau bayaran lihat bahagian 05, 07 atau 08 <br>(b) pembaikan khusus jentera perlombongan, lihat 33120 <br>(c) perkhidmatan tinjauan geofizik secara kontrak atau bayaran, lihat71103"
"";"B";"09900";"Aktiviti sokongan untuk perlombongan dan pengkuarian lain";"09900";"_"
"";"C";"C10";"SEKSYEN C : PEMBUATAN";"_";"_"
"";"C";"C10";"Seksyen ini termasuk perubahan fizikal, kimia, atau biologi ke atas bahan, bahan mentah, atau komponen untuk menjadi produk baru. Walau bagaimanapun, kriteria ini tidak boleh digunakan sebagai satu kriteria utama yang universal untuk mentakrifkan pembuatan (sila rujuk kenyataan berkaitan pemprosesan sisa di bawah). Bahan, bahan mentah, atau komponen yang menjalani transformasi ini adalah sama ada bahan mentah atau produk pertanian, perhutanan, perikanan, perlombongan, atau pengkuarian, serta produk daripada aktiviti pembuatan yang lain. Perubahan ketara, pengubahsuaian, atau pengubahsuaian menyeluruh semula barangan yang besar secara amnya turut dianggap sebagai aktiviti pembuatan. Hasil daripada proses pembuatan mungkin merupakan produk siap yang sedia untuk digunakan atau dimanfaatkan, atau produk separa siap yang akan digunakan sebagai input dalam proses pembuatan selanjutnya. Contohnya, output penapisan alumina ialah input yang digunakan dalam pengeluaran utama aluminium / aluminium primer ialah input kepada proses penarikan dawai aluminium / dan dawai aluminium ialah input untuk pembuatan produk dawai fabrikasi.";"_";"_"
"";"C";"C10";"Seksyen ini termasuk pengeluar barangan tanpa kilang (FGP) yang menggunakan sumber luar sepenuhnya dalam proses transformasi tetapi masih mengawal proses pengeluaran dan membekalkan input harta intelek yang penting, tidak kira sama ada prinsipal memiliki input material atau tidak. FGP dikelaskan dalam kelas yang sama di mana ia akan dikelaskan jika mereka telah menjalankan proses pembuatan sendiri. Namun begitu, seksyen ini tidak termasuk unit yang menyerahkan sepenuhnya proses transformasi kepada pihak luar tetapi tidak mengawal proses pengeluaran, tidak membekalkan input harta intelek yang penting, dan tidak memiliki input bahan. Unit-unit ini sebenarnya membeli barangan siap daripada pengeluar dengan tujuan untuk menjual semula. Aktiviti sedemikian diklasifikasikan di bawah seksyen G (Perdagangan borong dan runcit / pembaikan kenderaan bermotor dan motosikal) khususnya mengikut jenis jualan dan jenis barangan yang dijual.";"_";"_"
"";"C";"C10";"Pembuatan komponen dan bahagian khusus, aksesori dan penyambung, jentera dan kelengkapan secara amnya diklasifikasikan dalam kelas yang sama dengan pembuatan jentera dan kelengkapan yang mana bahagian dan aksesori diperlukan. Pembuatan komponen dan bahagian tidak khusus bagi jentera dan kelengkapan, seperti enjin, omboh, motor elektrik, pemasangan elektrik, injap, gear, galas penggelek, diklasifikasikan dalam kelas pembuatan yang bersesuaian tanpa mengambil kira di mana perkara jentera dan kelengkapan ini dikelaskan. Pembuatan komponen dan aksesori khusus melalui proses acuan atau penyemperitan (extruding) bahan plastik lazimnya termasuk dalam kumpulan 222. Pemasangan bahagian komponen bagi produk yang telah siap dianggap sebagai aktiviti pembuatan. Ini termasuk pemasangan produk yang telah siap sama ada daripada komponen yang dihasilkan sendiri atau yang dibeli.";"_";"_"
"";"C";"C10";"Pemulihan bahan buangan seperti pemprosesan bahan buangan kepada bahan mentah sekunder dikelaskan dalam kumpulan 383 (Pemulihan bahan dan sisa lain). Walaupun proses ini mungkin melibatkan transformasi fizikal, kimia atau biologi, ia tidak dianggap sebagai sebahagian daripada aktiviti pembuatan. Tujuan utama aktiviti tersebut dikategorikan sebagai rawatan atau pemprosesan sisa. Oleh yang demikian, ia diklasifikasikan dalam seksyen E (Bekalan air / pembetungan, pengurusan sisa dan aktiviti pemulihan). Berbeza dengan bahan mentah sekunder, pembuatan produk akhir yang baru diklasifikasikan dalam pembuatan walaupun pemprosesan ini menggunakan sisa sebagai input. Sebagai contoh, pengeluaran perak daripada sisa filem dianggap sebagai proses pembuatan.";"_";"_"
"";"C";"C10";"Pengkhususan penyelenggaraan dan pembaikan jentera dan kelengkapan untuk industri, komersial dan seumpamanya, secara umumnya dikelaskan dalam bahagian 33 (Pembaikan, penyelenggaraan dan pemasangan jentera dan kelengkapan). Walau bagaimanapun, pembaikan dan penyelenggaraan komputer, barangan peribadi dan isi rumah diklasifikasikan dalam bahagian 95 (Pembaikan dan penyelenggaraan komputer, barangan peribadi dan isi rumah). Pemasangan mesin dan peralatan perindustrian, apabila dijalankan sebagai aktiviti khusus, dikelaskan dalam kelas 3320. Penyelenggaraan, pembaikan, dan pemasangan peralatan yang menjadi bahagian penting bagi bangunan atau struktur serupa, seperti penyelenggaraan, pembaikan, dan pemasangan eskalator atau sistem penyaman udara, diklasifikasikan sebagai pembinaan dalam bahagian F (Pembinaan), jika dijalankan di tapak pembinaan.";"_";"_"
"";"C";"C10";"Secara umumnya, aktiviti yang dianggap sebagai pembuatan dalam seksyen ini termasuk pemprosesan ikan segar seperti mengupas tiram dan menulangi ikan dengan syarat tidak dijalankan di atas bot nelayan (lihat kelas 1020) / pempasteuran dan pembotolan susu (lihat kelas 1050) / pengubahsuaian kulit (lihat kelas 1511) / pengawetan kayu (lihat kelas 1629) / pencetakan dan aktiviti berkaitan (lihat kumpulan 181) / tayar celup (lihat kelas 2211) / pengeluaran konkrit siap dibancuh (lihat kelas 2395) / saduran elektrik, penyaduran dan merawat logam panas (lihat kelas 2592) / pembinaan semula atau pembuatan semula jentera termasuk enjin kereta (lihat kelas 2910) / pengisian semula atau pengecasan alat pemadam api / dan pembuatan serta penghantaran struktur dan bangunan pasang siap dengan kerja pembinaan di tapak yang minimum.";"_";"_"
"";"C";"C10";"Sebaliknya, terdapat aktiviti yang melibatkan proses perubahan tetapi dikelaskan dalam seksyen lain dalam MSIC, dengan kata lain ia tidak dikelaskan sebagai pembuatan. Aktiviti ini termasuk pembalakan dan peningkatan nilai hasil pertanian, yang diklasifikasikan dalam seksyen A (Pertanian, perhutanan dan perikanan) / penyediaan makanan untuk dimakan terus di premis yang diklasifikasikan dalam bahagian 56 (Aktiviti perkhidmatan makanan dan minuman) / pengeluaran bijih dan mineral lain, yang diklasifikasikan dalam seksyen B (Perlombongan dan pengkuarian) / dan pengeluaran bahan api gas untuk bekalan tenaga melalui rangkaian tetap, yang diklasifikasikan dalam seksyen D (Pembekalan elektrik, gas, wap dan penyaman udara). Penghasilan kompos daripada sisa organik diklasifikasikan di dalam kelas 3821. Pembinaan struktur dan pemasangan bangunan pasang siap di tapak pembinaan diklasifikasikan dalam seksyen F (Pembinaan). Pemasangan yang disediakan sebagai sebahagian daripada penghantaran atau oleh penjual tidak dianggap sebagai pembuatan / walau bagaimanapun, jika aktiviti pemasangan merupakan aktiviti utama oleh kontraktor, maka ia diklasifikasikan sebagai pembuatan. Aktiviti seperti pembahagian pukal dan pengagihan semula dalam kuantiti kecil, termasuk pembungkusan, pembungkusan semula atau pembotolan produk (cth. minuman keras atau bahan kimia), pengasingan skrap, pencampuran cat mengikut pesanan pelanggan, dan pemotongan logam mengikut pesanan pelanggan juga tidak termasuk dalam kumpulan ini, kerana proses seperti ini tidak menghasilkan barangan yang berbeza dan ia diklasifikasikan dalam seksyen G (Perdagangan borong dan runcit / pembaikan kenderaan bermotor dan motosikal). Akhir sekali, aktiviti penerbitan serta aktiviti gabungan penerbitan dan pencetakan diklasifikasikan dalam seksyen J (Aktiviti penerbitan, penyiaran serta pengeluaran dan pengedaran kandungan).";"_";"_"
"";"C";"C10";"BAHAGIAN 10 : PEMBUATAN PRODUK MAKANAN";"_";"_"
"";"C";"C10";"Bahagian ini termasuk pemprosesan hasil pertanian, perhutanan dan perikanan kepada makanan untuk manusia atau haiwan, serta pengeluaran pelbagai produk perantaraan yang bukan produk makanan secara langsung. Aktiviti ini biasanya menghasilkan produk yang mempunyai nilai lebih tinggi atau lebih rendah (cth. kulit daripada penyembelihan atau tahi minyak daripada pengeluaran minyak). Bahagian ini disusun mengikut aktiviti yang mengendalikan pelbagai jenis produk seperti daging, ikan, buah-buahan dan sayur-sayuran, lemak dan minyak, produk tenusu, produk bijirin, makanan haiwan dan produk makanan lain. Pengeluaran juga boleh dijalankan untuk kegunaan sendiri atau untuk pihak ketiga seperti penyembelihan mengikut tempahan. Sesetengah aktiviti turut dianggap sebagai pembuatan (contohnya yang dijalankan di kedai roti, kedai pastri dan kedai penyediaan daging yang menjual pengeluaran sendiri), walaupun terdapat jualan runcit produk di kedai pengeluar tersebut. Walau bagaimanapun, jika pemprosesan adalah minimum dan tidak membawa kepada perubahan sebenar, unit tersebut dikelaskan kepada Perdagangan borong dan runcit / pembaikan kenderaan bermotor dan motosikal (seksyen G). Bahagian ini juga termasuk pembuatan cecair yang dianggap sebagai makanan atau yang menggunakan proses pembuatan yang serupa seperti susu dan jus buah-buahan atau pekatan.";"_";"_"
"";"C";"C101";"KUMPULAN 101 : Pemprosesan dan pengawetan daging";"_";"_"
"";"C";"C101";"Kumpulan ini termasuk operasi rumah penyembelihan yang terlibat dalam pembunuhan, penyamakan atau pembungkusan daging iaitu daging lembu, babi, ayam itik, bebiri, arnab, kambing, unta, dll. / pengeluaran daging segar, dingin atau beku dalam bentuk karkas, dalam potongan, dalam bentuk bahagian tertentu / pengeluaran daging yang dikeringkan, dimasinkan dan diasapkan / dan pengeluaran produk daging seperti sosej, salami, puding, andouillettes, saveloys, bolognas, pâtés, rillettes, dan ham yang direbus. Penyembelihan dan pemprosesan ikan paus di daratan atau di atas kapal khusus / pengeluaran belulang dan kulit daripada rumah penyembelihan, termasuk mengetam bulu bebiri, melepa lemak babi dan lemak daripada haiwan yang boleh dimakan, pemprosesan bahagian dalaman haiwan, pengeluaran penarikan bulu dan pengeluaran bulu pelepah dan bulu halus juga termasuk dalam kumpulan ini.";"_";"_"
"";"C";"C102";"KUMPULAN 102 : Pemprosesan dan pengawetan ikan, krustasea dan moluska";"_";"_"
"";"C";"C102";"Kumpulan ini termasuk penyediaan dan pengawetan ikan, krustasea dan moluska seperti membeku, dingin beku, mengering, memasak, mengasap, mengasinkan, merendam dalam air garam, pengetinan, dll. / pengeluaran produk ikan, krustasea dan moluska: filet ikan, telur ikan, kaviar, pengganti kaviar, dll. / pengeluaran makanan berasaskan ikan untuk manusia atau haiwan / pengeluaran makanan dan larutan daripada ikan dan haiwan akuatik lain bukan untuk makanan manusia. Kumpulan ini juga termasuk aktiviti kapal kilang yang tidak terlibat dalam menangkap ikan dan hanya dalam pemprosesan dan pengawetan ikan / pemprosesan rumpai laut / membuang kepala ikan / menyiang dan memotong ikan menjadi kepingan, dan kemudian membekukannya.";"_";"_"
"";"C";"C103";"KUMPULAN 103 : Pemprosesan dan pengawetan buah-buahan dan sayur-sayuran";"_";"_"
"";"C";"C103";"Kumpulan ini termasuk pembuatan makanan terutamanya buah-buahan atau sayur- sayuran, kecuali makanan tersedia dalam bentuk beku atau ditinkan. Ia termasuk pengawetan buah-buahan, kekacang atau sayur-sayuran melalui kaedah pembekuan, pengeringan, rendaman dalam minyak atau cuka, mengetin, dll. Ia juga termasuklah pembuatan produk makanan buah-buahan atau sayuran, pembuatan jus buah-buahan atau sayuran, pembuatan jem, marmalad dan sajian jeli. Pemprosesan dan pengawetan kentang termasuklah pembuatan kentang beku, pembuatan kentang lenyek yang dinyahhidrat, pembuatan snek kentang, pembuatan cip kentang dan pembuatan tepung dan makanan dari ubi kentang. Kumpulan ini termasuk pemanggangan kacang, pembuatan makanan dan pes kacang. Kumpulan ini juga termasuk pengeluaran pekatan daripada buah-buahan segar dan sayur-sayuran dan pembuatan makanan daripada buah-buahan cth. seperti salad, sayur-sayuran yang telah dikupas atau dipotong dan tauhu.";"_";"_"
"";"C";"C104";"KUMPULAN 104 : Pembuatan minyak dan lemak daripada sayuran dan haiwan";"_";"_"
"";"C";"C104";"Kumpulan ini termasuk pembuatan minyak dan lemak mentah serta bertapis daripada bahan berasaskan tumbuhan atau haiwan kecuali penapisan atau pemprosesan lemak babi dan lemak haiwan boleh dimakan yang lain. Kumpulan ini juga termasuk pembuatan minyak sayuran mentah seperti minyak zaitun, minyak kacang soya, minyak kacang tanah, minyak sawit, minyak biji bunga matahari, minyak biji kapas, minyak biji sawi, minyak colza atau sawi, dan minyak biji rami dll. / tepung yang tidak dinyahlemak atau makanan minyak bijian, minyak kacang atau minyak isirung / minyak sayuran bertapis (minyak zaitun dan minyak kacang soya) / pemprosesan minyak sayuran (meniup, mendidih, penyahhidratan, penghidrogenan dll.) / pembuatan marjerin, mélanges dan sapuan seumpamanya, serta lemak masakan campuran / pembuatan minyak dan lemak haiwan yang tidak boleh dimakan / pengekstrakan minyak ikan dan mamalia laut / serta pengeluaran linter kapas (cotton linters), tahi minyak (oilcakes) dan lain-lain pengeluaran produk sisa minyak.";"_";"_"
"";"C";"C105";"KUMPULAN 105 : Pembuatan produk tenusu";"_";"_"
"";"C";"C105";"Kumpulan ini termasuk pembuatan susu cair segar, dipasteur, disteril, dihomogen dan/atau dirawat dengan haba ultra (UHT), pembuatan minuman berasaskan susu, pembuatan krim daripada susu cair segar yang dipasteur, disteril atau dihomogen, pembuatan susu yang dikeringkan atau susu pekat sama ada manis atau tidak, pembuatan susu atau krim dalam bentuk pepejal, pembuatan mentega, pembuatan yogurt, pembuatan keju dan dadih, penapisan dan pemeraman keju, pembuatan whey, pembuatan kasein atau laktosa, serta pembuatan ais krim. Kumpulan ini juga termasuk pembuatan kefir susu dan pembuatan ais boleh dimakan (seperti sorbet) serta pencuci mulut sejuk beku.";"_";"_"
"";"C";"C106";"KUMPULAN 106 : Pembuatan produk bijian, kanji dan produk berkanji";"_";"_"
"";"C";"C106";"Kumpulan ini termasuk pengilangan tepung atau makanan daripada bijian atau sayuran, pembersihan, penggilapan dan pengilangan beras, serta pemprosesan tepung secara mikronisasi dan pemprosesan haba, dan pembuatan campuran tepung atau doh daripada produk tersebut. Kumpulan ini juga termasuk jagung mentah dan sayur-sayuran yang dikisar, pembuatan kanji dan pembuatan produk pengisaran bijirin bebas gluten.";"_";"_"
"";"C";"C107";"KUMPULAN 107 : Pembuatan produk makanan lain";"_";"_"
"";"C";"C107";"Kumpulan ini termasuk pengeluaran pelbagai produk makanan yang tidak diliputi dalam kumpulan sebelumnya dalam bahagian ini. Ini termasuk pengeluaran produk roti, gula dan manisan, mi, makaroni dan produk seumpamanya, makanan dan hidangan tersedia, pemprosesan kopi dan teh, serta pembuatan produk makanan khusus dan tidak tahan lama.";"_";"_"
"";"C";"C108";"KUMPULAN 108 : Pembuatan makanan haiwan tersedia";"_";"_"
"";"C";"C108";"Kumpulan ini termasuk pembuatan makanan tersedia untuk haiwan peliharaan, termasuk anjing, kucing, burung, ikan dll., pembuatan makanan tersedia untuk haiwan ternakan, termasuk pati makanan haiwan dan makanan sampingan, penyediaan makanan tidak bercampur untuk haiwan ternakan dan pemprosesan bahan buangan daripada industri makanan kepada makanan haiwan.";"_";"_"
"";"C";"10";"BAHAGIAN 10 : PEMBUATAN PRODUK MAKANAN";"_";"_"
"";"C";"101";"Kumpulan 101 : Pemprosesan dan pengawetan daging";"_";"_"
"";"C";"1010(1)";"Pemprosesan dan pengawetan daging";"_";"(1) Tidak termasuk:<br>(a) pembuatan daging beku dan hidangan tersedia berasaskan ayam itik lihat 10750 <br>(b) pembuatan sup yang mengandungi daging, lihat 10799 <br>(c) perdagangan borong daging, lihat 46311 <br>(d) pembungkusan daging, lihat 82920"
"";"C";"10101";"Pemprosesan dan pengawetan daging dan pengeluaran produk daging(2)";"10101";"(2) Termasuk: <br>(a) pengeluaran daging segar, dingin atau beku, dalam bentuk karkas <br>(b) pengeluaran daging segar, dingin atau beku, dalam bentuk potongan <br>(c) pengeluaran daging segar, dingin atau beku, dalam bentuk bahagian tertentu <br>(d) pengeluaran daging yang dikeringkan, diasinkan, diasapkan <br>(e) pengeluaran produk daging (cth. sosej, salami, puding, `andouillettes`, saveloys, bolognas, pâtés, rillettes, ham yang direbus) <br>(f) pengestrakan lemak babi dan lemak haiwan lain yang boleh dimakan <br>(g) pengeluaran daging burung unta dan arnab, segar, dingin atau beku <br>(h) pengeluaran bahagian dalam bovin, bebiri, kambing dan babi yang boleh dimakan segar, dingin atau beku <br>(i) pengeluaran lidah bovin beku <br>(j) pengeluaran bahagian dalam burung unta dan arnab, segar, dingin atau beku"
"";"C";"10102";"Pemprosesan dan pengawetan ayam itik dan produk ayam itik(3)";"10102";"(3) Termasuk: <br>(a) pengeluaran ayam itik segar, dingin atau beku, dalam bentuk karkas <br>(b) pengeluaran ayam itik segar, dingin atau beku, dalam bentuk potongan <br>(c) pengeluaran ayam itik segar, dingin atau beku, dalam bahagian tertentu <br>(d) pengeluaran ayam itik yang dikeringkan, diasinkan dan diasapkan <br>(e) pengeluaran produk ayam itik (cth. sosej, dll.) <br>(f) mengestrak lemak boleh dimakan lain yang berasal dari ayam itik <br>(g) pengeluaran daging puyuh segar, dingin atau beku <br>(h) pengeluaran bahagian dalam ayam, itik, angsa dan ayam belanda segar, dingin atau beku"
"";"C";"10";"BAHAGIAN 10 : PEMBUATAN PRODUK MAKANAN";"_";"_"
"";"C";"101";"Kumpulan 101 : Pemprosesan dan pengawetan daging";"_";"_"
"";"C";"10103";"Pengeluaran belulang dan kulit yang berasal dari rumah penyembelihan(1)";"10103";"(1) Termasuk: <br>(a) pemprosesan kulit bulu <br>(b) pengeluaran tulang <br>(c) pengeluaran bulu yang ditarik <br>(d) pengeluaran bulu pelepah atau bulu halus"
"";"C";"10104";"Operasi rumah penyembelihan yang terlibat dalam pembunuhan, pembersihan atau pembungkusan daging(2)";"10104";"(2) Termasuk: daging lembu, daging babi, ayam itik, bebiri, arnab, kambing, unta, dll."
"";"C";"10109";"Pemprosesan dan pengawetan daging t.t.t.l.(3)";"10109";"(3) Termasuk: penyembelihan dan pemprosesan ikan paus di darat atau kapal khusus"
"";"C";"10";"BAHAGIAN 10 : PEMBUATAN PRODUK MAKANAN";"_";"_"
"";"C";"102";"Kumpulan 102 : Pemprosesan dan pengawetan ikan, krustasea dan moluska";"_";"_"
"";"C";"1020(1)";"Pemprosesan dan pengawetan ikan, krustasea dan moluska";"_";"(1) Tidak termasuk:<br>(a) pemprosesan dan pengawetan ikan di atas kapal yang terlibat dalam penangkapan ikan, lihat 03114 <br>(b) pemprosesan ikan paus di darat atau kapal yang khusus, lihat 10109 <br>(c) pengeluaran minyak dan lemak daripada bahan laut, lihat 10407 <br>(d) pembuatan penyediaan hidangan ikan beku tersedia, lihat 10750 <br>(e) pembuatan sup ikan, lihat 10799"
"";"C";"10201";"Pengetinan ikan, krustasea dan moluska";"10201";"_"
"";"C";"10202";"Pemprosesan, penggaraman dan pengawetan ikan, krustasea dan moluska(2)";"10202";"(2) Termasuk: <br>(a) membuang kepala ikan, menyiang dan memotong ikan menjadi kepingan dan dibekukan <br>(b) dibeku, didingin beku, dikering, disalai, diasinkan, direndam dalam air garam, ditinkan, dll. <br>(c) filet ikan, telur ikan, kaviar, pengganti kaviar dll. <br>(d) pemprosesan dan pengawetan ikan di atas kapal kilang yang tidak terlibat dalam penangkapan ikan"
"";"C";"10203";"Pengeluaran makanan berasaskan ikan untuk manusia atau haiwan(3)";"10203";"(3) Termasuk: <br>(a) pengeluaran makanan dan larutan daripada ikan dan haiwan akuatik lain bukan untuk makanan manusia <br>(b) pengeluaran makanan berasaskan ikan untuk manusia atau haiwan"
"";"C";"10204";"Pengeluaran keropok(4)";"10204";"(4) Termasuk: keropok lekor, keropok ikan, udang, sotong, ketam dll."
"";"C";"10205";"Pemprosesan rumpai laut(5)";"10205";"(5) Termasuk: penghasilan keropok rumpai laut"
"";"C";"10";"BAHAGIAN 10 : PEMBUATAN PRODUK MAKANAN";"_";"_"
"";"C";"103";"Kumpulan 103 : Pemprosesan dan pengawetan buah-buahan dan sayur-sayuran";"_";"_"
"";"C";"1030(1)";"Pemprosesan dan pengawetan buah-buahan dan sayur-sayuran";"_";"(1) Termasuk: penyahhidratan melalui kaedah tiruan <br><br>Tidak termasuk:<br>(a) pembuatan tepung atau makanan sayuran kekacang kering, lihat 10612 <br>(b) pengawetan buah dan kekacang dalam gula, lihat 10733 <br>(c) pembuatan hidangan sayur-sayuran beku tersedia, lihat 10750 <br>(d) pembuatan pekatan tiruan, lihat 10799 <br>(e) pembuatan minuman buah-buahan, lihat 11051 <br>(f) pengilangan tepung, lihat 10612"
"";"C";"10301";"Pembuatan produk makanan buah-buahan dan sayur-sayuran(2)";"10301";"(2) Termasuk: <br>(a) pembuatan makanan terutamanya yang mengandungi buah-buahan atau sayur-sayuran kecuali hidangan tersedia dalam bentuk beku atau tin <br>(b) pengawetan buah, kekacang atau sayur-sayuran (cth. membeku, mengering, merendam dalam minyak atau dalam cuka, pengetinan, dll.) <br>(c) pemprosesan dan pengawetan kentang: (pembuatan kentang beku, pembuatan kentang lenyek yang dinyahhidrat, kerepek, kerepek ubi, tepung kentang dan serbuk kentang) <br>(d) pengeluaran pekatan daripada buah-buahan dan sayur- sayuran segar <br>(e) pembuatan makanan dan sayur-sayuran tersedia yang tidak tahan lama seperti salad, sayur-sayuran yang dibuang kulit atau dipotong termasuk kentang"
"";"C";"10302";"Pembuatan jus buah-buahan dan sayur-sayuran(3)";"10302";"(3) Termasuk: pengeluaran pekatan daripada buah-buahan dan sayur-sayuran segar kecuali nanas"
"";"C";"10303";"Pengetinan nanas(4)";"10303";"(4) Termasuk: pengetinan jus nanas dan jem"
"";"C";"_";"<mark>sempadan garisan csv</mark>";"_";"_"
"";"C";"C10";"BAHAGIAN 10 : PEMBUATAN PRODUK MAKANAN";"_";"_"
"";"C";"C103";"Kumpulan 103 : Pemprosesan dan pengawetan buah-buahan dan sayur-sayuran";"_";"_"
"";"C";"10304";"Pembuatan jem, marmalad dan sajian jeli(1)";"10304";"(1) Tidak termasuk: jem, marmalad dan sajian jeli diperbuat daripada nanas, lihat 10303"
"";"C";"10305";"Pembuatan kacang dan produk kekacang(2)";"10305";"(2) Termasuk: (a) pemanggangan kekacang <br>(b) pembuatan makanan dan pes kekacang"
"";"C";"10306";"Pembuatan produk tauhu(3)";"10306";"(3) Termasuk: pembuatan tauhu dan fucuk"
"";"C";"C10";"BAHAGIAN 10 : PEMBUATAN PRODUK MAKANAN";"_";"_"
