"";"1212";"i) memantau pemilihan latihan dan prestasi kakitangan untuk seluruh perusahaan atau organisasi"
"";"1212";"j) berunding dengan pengurusan kanan dan dengan pengurus jabatan lain"
"";"1212";"k) mewakili perusahaan atau organisasi dalam urusan luar"
"";"1212";"l) menjalankan tugas yang berkaitan dan"
"";"1212";"m) mengurus merancang menjadual dan memantau tugasan pekerja lain."
"";"1212";"Contoh pekerjaan yang dikelaskan di sini (rujuk indeks kumpulan unit 1212)"
"";"1212";"121201 - Ketua Pegawai Sumber Manusia"
"";"1212";"121202 - Pengurus Sumber Manusia"
"";"1212";"121203 - Pengurus Latihan"
"";"1212";"121204 - Pengurus Perhubungan Perindustrian"
"";"1213";"KUMPULAN UNIT 1213 PENGURUS DASAR DAN PERANCANGAN"
"";"1213";"Pengurus Dasar dan Perancangan merancang mengatur menyelaras dan memberi nasihat"
"";"1213";"berkaitan dasar dan perancangan strategik dalam kerajaan atau pertubuhan bukan kerajaan"
"";"1213";"dan agensi swasta atau menguruskan aktiviti-aktiviti perusahaan yang menyediakan"
"";"1213";"perkhidmatan dasar dan perancangan strategik."
"";"1213";"Tugas merangkumi"
"";"1213";"a) membangunkan melaksanakan dan memantau perancangan strategik program dasar proses sistem dan prosedur untuk mencapai matlamat objektif dan standard kerja"
"";"1213";"b) membangunkan mengarah mentadbir dan melibatkan diri dalam penyelidikan dan penganalisaan dasar"
"";"1213";"c) menganalisis dan mentafsir keputusan kajian dan menyediakan laporan yang memperincikan hasilan cadangan atau kesimpulan"
"";"1213";"d) mereka bentuk menilai dan mengubah suai dasar untuk memastikan program yang dirancang adalah berkesan dan mematuhi keperluan undang-undang"
"";"1213";"e) menjalankan tugas yang berkaitan dan"
"";"1213";"f) mengurus merancang menjadual dan memantau tugasan pekerja lain."
"";"1213";"Contoh pekerjaan yang dikelaskan di sini (rujuk indeks kumpulan unit 1213)"
"";"1213";"121301 - Pengurus Dasar dan Perancangan"
"";"1213";"121302 - Pengurus Perancangan Strategik"
"";"1213";"121303 - Pengurus Perancangan Korporat"
"";"1213";"121304 - Pengurus Dasar dan Penyelidikan"
"";"1214";"KUMPULAN UNIT 1214 PENGURUS PERKHIDMATAN PERNIAGAAN"
"";"1214";"Pengurus Perkhidmatan Perniagaan merancang mengatur memimpin mengawal dan"
"";"1214";"menyelaras aktiviti jualan dan pemasaran bagi perusahaan atau organisasi."
"";"1214";"Tugas merangkumi"
"";"1214";"a) merancang mengarah serta menyelaras aktiviti perkhidmatan perniagaan perusahaan atau organisasi berkenaan"
"";"1214";"b) merancang dan mengurus jualan khas dan program pemasaran berdasarkan rekod jualan dan penilaian pasaran"
"";"1214";"c) merancang mentadbir dan mengkaji semula perkhidmatan pelanggan dan perkhidmatan lepas jualan serta memelihara hubungan baik dengan pelanggan"
"";"1214";"d) menentukan senarai harga diskaun dan syarat penghantaran urusan kredit campuran produk kawasan jualan berdasarkan kedudukan geografi peruntukan bajet promosi jualan kaedah jualan"
"";"1214";"standard perkhidmatan pelanggan insentif khas dan kempen khas"
"";"1214";"e) mengarah kaedah perdagangan dan dasar pengedaran dengan menyelaras kerja jurujual atau mengurus pelantikan ejen dan pengedar"
"";"1214";"f) mengawal perbelanjaan dan memastikan sumber digunakan dengan cekap"
"";"1214";"g) memantau perkhidmatan pelanggan pengeluaran invois pembayaran dan kos pentadbiran"
"";"1214";"h) menetapkan dan mengarah prosedur operasi dan pentadbiran"
"";"1214";"i) merancang dan mengarah operasi harian"
"";"1214";"j) memantau pemilihan latihan dan prestasi kakitangan"
"";"1214";"k) mewakili jabatan dalam urusannya dengan bahagian lain di dalam organisasi atau dengan agensi luar"
"";"1214";"l) menjalankan tugas yang berkaitan dan"
"";"1214";"m) mengurus merancang menjadual dan memantau tugasan pekerja lain."
"";"1214";"Contoh pekerjaan yang dikelaskan di sini (rujuk indeks kumpulan unit 1214)"
"";"1214";"121401 - Ketua Pegawai Pematuhan"
"";"1214";"121402 - Pengurus Pengeluaran"
"";"1214";"121403 - Pengurus Pengeluaran dan Operasi Perniagaan"
"";"1214";"121404 - Pengurus Perkhidmatan Pembangunan Perniagaan"
"";"1215";"KUMPULAN UNIT 1215 PENGURUS PENTADBIRAN"
"";"1215";"Pengurus Pentadbiran merancang mengurus mengarahkan membangunkan mengkaji"
"";"1215";"semula dan memperbaiki sistem pentadbiran dasar dan prosedur perusahaan atau organisasi."
"";"1215";"Tugas merangkumi"
"";"1215";"a) mentadbir membuat perancangan strategik dan memberi sokongan operasi membuat penyelidikan"
"";"1215";"dan memberi nasihat kepada pengurusan kanan mengenai pentadbiran"
"";"1215";"b) membangun dan mengurus pentadbiran organisasi dan sumber fizikal"
"";"1215";"c) membangun dan melaksanakan pernyataan dan garis panduan pentadbiran dan prosedur untuk"
"";"1215";"digunakan oleh kakitangan dalam organisasi"
"";"1215";"d) menganalisis isu dan inisiatif pengurusan sumber organisasi dan menyediakan laporan berkaitan"
"";"1215";"e) mengetuai dan mengurus kakitangan pentadbiran untuk memastikan operasi organisasi yang lancar"
"";"1215";"dan penyediaan maklumat yang betul dan tepat pada masanya"
"";"1215";"f) mewakili perusahaan atau organisasi dalam rundingan konvensyen seminar pendengaran awam dan forum"
"";"1215";"g) menguruskan belanjawan dan memastikan penggunaan sumber yang cekap"
"";"1215";"h) melakukan tugas yang berkaitan dan"
"";"1215";"i) mengurus merancang menjadual dan memantau tugasan pekerja lain."
"";"1215";"Contoh pekerjaan yang dikelaskan di sini (rujuk indeks kumpulan unit 1215)"
"";"1215";"121501 - Pengurus Pentadbiran"
"";"1215";"121502 - Pengurus Perkhidmatan Pentadbiran"
"";"1215";"121503 - Ketua Pembangunan Aset"
"";"1215";"121504 - Pengurus Prasarana"
"";"1216";"KUMPULAN UNIT 1216 PENGURUS KUALITI"
"";"1216";"Pengurus Kualiti merancang mengarah dan bertanggungjawab untuk pembangunan"
"";"1216";"pelaksanaan dan penyelenggaraan keseluruhan Sistem Pengurusan Kualiti (QMS) organisasi."
"";"1216";"Tugas merangkumi"
"";"1216";"a) memastikan Sistem Pengurusan Kualiti organisasi mematuhi kehendak pelanggan operasi dalaman<br>ISO dan keperluan pengawalseliaan undang-undang"
"";"1216";"b) mengawasi pemeriksaan barang-barang yang masuk memastikan ia memenuhi keperluan<br>organisasi"
"";"1216";"c) menguruskan pemantauan pengukuran dan semakan semula standard kualiti"
"";"1216";"d) memimpin pasukan jurutera kualiti pemeriksa juruaudit penganalisis dan juruteknik"
"";"1216";"e) mengekalkan standard peraturan  undang-undang isu dan perkara berkaitan dengan kualiti produk<br>(perkhidmatan)"
"";"1216";"f) melakukan tugas yang berkaitan dan"
"";"1216";"g) mengurus merancang menjadual dan memantau tugasan pekerja lain."
"";"1216";"Contoh pekerjaan yang dikelaskan di sini (rujuk indeks kumpulan unit 1216)"
"";"1216";"121601 - Pengurus Kawalan Kualiti"
"";"1216";"121602 - Pengurus Jaminan Kualiti"
"";"1216";"121603 - Pengurus Jaminan Kualiti Pengilangan Makanan Halal"
"";"1216";"121604 - Pengurus Jaminan Kualiti Pemprosesan Daging Halal"
"";"1219";"KUMPULAN UNIT 1219 PENGURUS PERKHIDMATAN PERNIAGAAN DAN PENTADBIRAN YANG TIDAK DIKELASKAN DI MANA-MANA"
"";"1219";"Kumpulan unit ini merangkumi Pengurus Perkhidmatan Perniagaan dan Pentadbiran"
"";"1219";"yang Tidak dikelaskan di Mana-mana dalam Kumpulan Kecil 121 Pengurus Perkhidmatan"
"";"1219";"Perniagaan dan Pentadbiran."
"";"1219";"Tugas merangkumi"
"";"1219";"a) menyediakan maklumat dan sokongan bagi penyediaan laporan kewangan dan peruntukan bajet"
"";"1219";"b) merancang dan melaksanakan dasar"
"";"1219";"c) membuat anggaran peruntukan bajet"
"";"1219";"d) berunding dengan pembekal pelanggan dan organisasi lain"
"";"1219";"e) merancang dan mengawal penggunaan sumber manusia"
"";"1219";"f) menjalankan tugas yang berkaitan dan"
"";"1219";"g) mengurus merancang menjadual dan memantau tugasan pekerja lain."
"";"1219";"KUMPULAN KECIL 122 PENGURUS JUALAN PEMASARAN DAN PEMBANGUNAN"
"";"1219";"Pengurus Jualan Pemasaran dan Pembangunan merancang mengatur memimpin mengawal dan"
"";"1219";"menyelaras aktiviti berkaitan pengiklanan perhubungan awam penyelidikan dan pembangunan dan jualan"
"";"1219";"dan pemasaran bagi perusahaan dan organisasi atau syarikat yang menyediakan perkhidmatan ini kepada"
"";"1219";"perusahaan dan organisasi lain."
"";"1219";"Pekerjaan dalam kumpulan kecil ini diklasifikasikan ke dalam kumpulan unit berikut"
"";"1219";"1221 PENGURUS JUALAN DAN PEMASARAN"
"";"1219";"1222 PENGURUS PENGIKLANAN DAN PERHUBUNGAN AWAM"
"";"1219";"1223 PENGURUS PENYELIDIKAN DAN PEMBANGUNAN"
"";"1221";"KUMPULAN UNIT 1221 PENGURUS JUALAN DAN PEMASARAN"
"";"1221";"Pengurus Jualan dan Pemasaran merancang mengatur memimpin mengawal dan"
"";"1221";"menyelaras aktiviti jualan dan pemasaran bagi perusahaan dan organisasi atau perusahaan"
"";"1221";"yang menyediakan perkhidmatan yang berkaitan kepada perusahaan dan organisasi lain."
"";"1221";"Tugas merangkumi"
"";"1221";"a) merancang mengarah serta menyelaras aktiviti jualan dan pemasaran perusahaan atau organisasi berkenaan"
"";"1221";"b) merancang dan mengurus program jualan dan pemasaran khas berdasarkan rekod jualan dan penilaian pasaran"
"";"1221";"c) merancang mentadbir dan mengkaji semula perkhidmatan pelanggan dan perkhidmatan lepas jualan serta memelihara hubungan baik dengan pelanggan"
"";"1221";"d) menentukan senarai harga diskaun dan syarat penghantaran urusan kredit campuran produk<br> kawasan jualan berdasarkan kedudukan geografi peruntukan bajet bagi promosi jualan kaedah<br> jualan standard perkhidmatan pelanggan insentif khas dan kempen khas"
"";"1221";"e) mengarah kaedah perdagangan dan dasar pengedaran dengan menyelaras kerja jurujual atau<br> menguruskan pelantikan ejen dan pengedar"
"";"1221";"f) mengawal perbelanjaan dan memastikan sumber digunakan dengan cekap"
"";"1221";"g) memantau perkhidmatan pelanggan pengeluaran invois pembayaran dan kos pentadbiran"
"";"1221";"h) menyediakan dan mengarah operasi harian"
"";"1221";"i) memantau pemilihan latihan dan prestasi kakitangan"
"";"1221";"j) mewakili jabatan dalam urusannya dengan bahagian lain di dalam organisasi atau dengan agensi luar"
"";"1221";"k) menjalankan tugas yang berkaitan dan"
"";"1221";"l) mengurus merancang menjadual dan memantau tugasan pekerja lain."
"";"1221";"Contoh pekerjaan yang dikelaskan di sini (rujuk indeks kumpulan unit 1221)"
"";"1221";"122101 - Ketua Pegawai Pemasaran"
"";"1221";"122102 - Pengurus Jualan"
"";"1221";"122103 - Pengurus Jualan dan Pemasaran"
"";"1221";"122104 - Pengurus Pemasaran"
"";"1222";"KUMPULAN UNIT 1222 PENGURUS PENGIKLANAN DAN PERHUBUNGAN AWAM"
"";"1222";"Pengurus Pengiklanan dan Perhubungan Awam merancang mengatur memimpin mengawal"
"";"1222";"dan menyelaras aktiviti pengiklanan dan perhubungan awam perusahaan dan organisasi"
"";"1222";"atau perusahaan yang menyediakan perkhidmatan yang berkaitan kepada perusahaan dan"
"";"1222";"organisasi lain."
"";"1222";"Tugas merangkumi"
"";"1222";"a) merancang mengarah dan menyelaras aktiviti pengiklanan dan perhubungan awam bagi perusahaan atau organisasi berkenaan"
"";"1222";"b) merundingkan kontrak pengiklanan dengan pegawai akhbar stesen radio dan televisyen pertubuhan"
"";"1222";"sukan dan kebudayaan dan agensi pengiklanan"
"";"1222";"c) merancang dan menguruskan program penerangan kepada pegawai undang-undang media massa<br>dan orang awam tentang rancangan pencapaian dan pandangan perusahaan atau organisasi berkenaan"
"";"1222";"d) mengawal perbelanjaan dan memastikan sumber digunakan dengan cekap"
"";"1222";"e) menentukan dan mengarah operasi dan prosedur pentadbiran"
"";"1222";"f) merancang dan mengarah operasi harian"
"";"1222";"g) memantau pemilihan latihan dan prestasi kakitangan"
"";"1222";"h) mewakili jabatan dalam urusannya dengan bahagian lain di dalam organisasi atau dengan badan luar"
"";"1222";"i) menjalankan tugas yang berkaitan dan"
"";"1222";"j) mengurus merancang menjadual dan memantau tugasan pekerja lain."
"";"1222";"Contoh pekerjaan yang dikelaskan di sini (rujuk indeks kumpulan unit 1222)"
"";"1222";"122201 - Pengurus Pengiklanan"
"";"1222";"122202 - Pengurus Hal Ehwal Am"
"";"1222";"122203 - Pengurus Komunikasi"
"";"1222";"122204 - Pengurus Perhubungan Awam"
"";"1223";"KUMPULAN UNIT 1223 PENGURUS PENYELIDIKAN DAN PEMBANGUNAN"
"";"1223";"Pengurus Penyelidikan dan Pembangunan merancang mengatur memimpin mengawal"
"";"1223";"dan menyelaras aktiviti penyelidikan dan pembangunan organisasi atau perusahaan yang"
