1;2;3;4
2566;"252402";"Jurutera Data Besar";"Big Data Engineer"
2567;"252403";"Juruanalisis Data";"Data Analyst"
2568;"252404";"Data Model";"Data Modeller"
2569;"252405";"Data Miner";"Data Miner"
2570;"252406";"Arkitek Data";"Data Architect"
2571;"252407";"Juruanalisis Teradata";"Tera Data Analyst"
2572;"252408";"Juruanalissi Ramalan Data";"Data Predictive Analyst"
2573;"252409";"Juruanalisis Data Mninig";"Data Mining Analyst"
2574;"252410";"Juruanalisis Data Besar";"Big Data Analyst"
2575;"252411";"Jurutera Pembelajaran Mesin";"Machine Learning Engineer"
2576;"252412";"Jurutera Pembelajaran Dalam";"Deep Learning Engineer"
2577;"252413";"Jurutera Kecerdasan Buatan  (AI)";"Artificial Intelligence Engineer (AI)"
2578;"252414";"Data Steward";"Data Steward"
2579;"252415";"Juruanalisis Data Perdagangan Elektronik";"eCommerce Data Analyst"
2580;"252416";"Juruanalisis Data Perniagaan";"Business Data Analyst"
2581;"252417";"Pakar Penganalisis Data Besar";"Expert Big Data Analyst"
2582;"252418";"Pembangun Extract Transform Load";"Extract Transform Load Developer"
2583;"252419";"Juruanalisis Pemprosesan Data Elektronik";"Electronic Data Processing Analyst"
2584;"252420";"Juruanalisis Pangkalan Data Oracle";"Oracle Database Analyst"
2585;"252421";"Juruanaliasa Pangkalan Data SQL (Bahasa Pertanyaan Berstruktur)";"SQL Database Analyst (Structured Query Language)"
2587;"2529";"PROFESIONAL PANGKALAN DATA DAN RANGKAIAN YANG TIDAK DIKELASKAN DI MANA-MANA";
2589;"2531";"PROFESIONAL KESELAMATAN SIBER";"CYBERSECURITY PROFESSIONALS"
2590;"253101";"Eksekutif Keselamatan Teknologi Maklumat dan Komunikasi";"Information and Communication Technology Security Executive"
2591;"253102";"Eksekutif Keselamatan Siber";"Cybersecurity Executive"
2592;"253103";"Pakar Forensik Digital";"Digital Forensic Specialist"
2593;"253104";"Pakar Keselamatan (Teknologi Maklumat)";"Security Specialist (Information Technology)"
2594;"253105";"Pakar Teknologi Keselamatan";"Security Technologist Specialist"
2595;"253106";"Arkitek Keselamatan (Teknologi Maklumat)";"Security Architect (Information Technology)"
2596;"253107";"Pakar Keselamatan Aplikasi";"Application Security Specialist"
2597;"253108";"Ahli Strategi Keselamatan";"Security Strategist"
2598;"253109";"Penguji Rangkaian Penembusan";"Network Penetration Tester"
2599;"253110";"Ahli Strategi Rangkaian";"Network Strategist"
2600;"253111";"Ahli Strategi Teknologi";"Technology Strategist"
2601;"253112";"Ahli Strategi Penumpuan Perusahaan";"Enterprise Convergence Strategist"
2602;"253113";"Pakar Kawalan Akses";"Access Control Specialist"
2603;"253114";"Pakar Keselamatan Data";"Data Security Specialist"
2604;"253115";"Jurutera Keselamatan (Teknologi Maklumat)";"Security Engineer (Information Technology)"
2605;"253116";"Arkitek Keselamatan Siber";"Cybersecurity Architect"
2606;"253117";"Pakar Keselamatan Siber";"Cybersecurity Specialist"
2607;"253118";"Juruanalisis Keselamatan Maklumat";"Information Security Analyst"
2608;"253119";"Pentadbir Keselamatan (Teknologi Maklumat)";"Security Administrator (Information Technology)"
2609;"253120";"Pegawai Keselamatan Maklumat";"Information Security Officer"
2610;"253121";"Ahli Responden Insiden (Teknologi Maklumat)";"Incident Responder (Information Technology)"
2611;"253122";"Penguji Penembusan (Teknologi Maklumat)";"Penetration Tester (Information Technology)"
2612;"253123";"Juruanalisis Perisian Malware";"Malware Analyst"
2613;"253124";"Penyiasat Ancaman Siber";"Cyber Threat Investigator"
2614;"253125";"Juruanalisis Forensik (Teknologi Maklumat)";"Forensic Analyst (Information Technology)"
2615;"253126";"Perunding Keselamatan Siber";"Cybersecurity Consultant"
2616;"253127";"Jurutera Keselamatan Siber";"Cybersecurity Engineer"
2617;"253128";"Jurutera Keselamatan Sistem";"Systems Security Engineer"
2618;"253129";"Jurutera DevOps";"DevOps Engineer"
2619;"253130";"Juruanalisis Keselamatan Siber";"Cybersecurity Analyst"
2620;"253131";"Juruanalisis Ujian (Teknologi Maklumat)";"Test Analyst (Information Technology)"
2621;"253132";"Pegawai Keselamatan (Teknologi Maklumat)";"Security Officer (Information Technology)"
2622;"253133";"Eksekutif Keselamatan (Teknologi Maklumat)";"Security Executive (Information Technology)"
2623;"253134";"Juruanalisis Risiko Siber";"Cyber Risk Analyst"
2624;"253135";"Penguji Penembusan Keselamatan (Teknologi Maklumat)";"Security Penetration Tester (Information Technology)"
2625;"253136";"Jurutera Infrastruktur Keselamatan ";"Security Infrastructure Engineer"
2626;"253137";"Penyiasat Forensik";"Forensic Investigator"
2627;"253138";"Jurutera Keselamatan Utama";"Principal Security Engineer"
2628;"253139";"Penilai Keselamatan Internet";"Internet Safety Evaluater"
2629;"253140";"Juruanalisis Keselamatan Teknologi Maklumat";"Information Technology Security Analyst"
2631;"2541";"PROFESIONAL KESAN ANIMASI DAN VISUAL";"ANIMATION & VISUAL EFFECTS PROFESSIONAL"
2632;"254101";"Artis Layout";"Layout Artist"
2633;"254102";"Animator 3D";"3D animator"
2634;"254103";"Animator 2D";"2D Animator"
2635;"254104";"Pemodel CG";"CG Modeler"
2636;"254105";"Pemodel 3D";"3D Modeller"
2637;"254106";"Match Move Artist/3D Tracker";"Match Move Artist/3D Tracker"
2638;"254107";"Artis Pencahayaan";"Lighting Artist"
2639;"254108";"Render Wrangler";"Render Wrangler"
2640;"254109";"Artis Roto";"Roto Artist"
2641;"254110";"Artis Komposit/Komposit";"Compositor/Composite artist"
2642;"254111";"Artis Cerita";"Storyboard Artist"
2643;"254112";"Penulis Skrip/Penulis Skrin";"Scriptwriter / Screenwriter"
2644;"254113";"Artis Kesan/FX";"Effects/FX Artist"
2645;"254114";"Artis Grafik";"Graphic Artist"
2646;"254115";"Artis Pereka";"Designer Artist"
2647;"254116";"Artis Digital";"Digital Artist"
2648;"254117";"Ilustrator";"Illustrator"
2649;"254118";"Visualizer";"Visualizer"
2650;"254119";"Artis Penerbitan Meja";"Desktop Publishing Artist"
2651;"254120";"Artis Multimedia";"Multimedia Artist"
2652;"254121";"Ilustrator Grafik";"Graphics Illustrator"
2653;"254122";"Ilustrator Teknikal";"Technical Illustrator"
2654;"254123";"Animator Flash";"Flash Animator"
2655;"254124";"Pembangun Flash";"Flash Developer"
2656;"254125";"Animator Web";"Web Animator"
2657;"254126";"Pakar Visual";"Visualization Specialist"
2658;"254127";"Pakar Komputer";"Computer Specialist"
2659;"254128";"Penulis Kandungan Cerita";"Story Content Writer"
2660;"254129";"Pereka 3D";"3D Designer"
2662;"2542";"PROFESIONAL PERMAINAN DIGITAL DAN eSUKAN";"DIGITAL GAMES AND eSPORTS PROFESSIONALS"
2663;"254201";"Pereka Permainan (Digital)";"Game Designer (Digital)"
2664;"254202";"Pereka Tahap (Digital)";"Level Designer (Digital)"
2665;"254203";"Penguji QA/Penguji Permainan (Digital)";"QA Tester/Game Tester (Digital)"
2666;"254204";"Pengeluar Permainan (Digital)";"Game Producer (Digital)"
2667;"254205";"Pengarah Permainan (Digital)";"Game Director (Digital)"
2668;"254206";"Artis 3D";"3D Artist"
2669;"254207";"Artis 2D";"2D Artist"
2670;"254208";"Animator";"Animator"
2671;"254209";"Artis Konsep";"Concept Artist"
2672;"254210";"Artis Teknikal";"Technical Artist"
2673;"254211";"Pengarah Seni";"Art director"
2674;"254212";"Pengaturcara Permainan (Digital)";"Game Programmer (Digital)"
2675;"254213";"Pengaturcara Alat (Digital)";"Tools Programmer (Digital)"
2676;"254214";"Pengaturcara Enjin (Digital)";"Engine Programmer (Digital)"
2677;"254215";"Pengaturcara Grafik";"Graphics Programmer"
2678;"254216";"Artis Grafik dan Bunyi Komputer";"Computer Graphics and Sound Artist"
2679;"254217";"Pencipta Grafik";"Graphics Creator"
2680;"254218";"Ketua Artis Grafik";"Group Lead Artist Graphic"
2681;"254219";"Artis Permainan Video";"Video Game Artist"
2682;"254220";"Artis Komputer Grafik (CG)";"Computer Graphics (CG) Artist"
2683;"254221";"Artis Kesan Visual";"Visual Effects Artist"
2684;"254222";"Penyelia Animasi";"Animation Supervisor"
2685;"254223";"Artis Kreatif";"Creative Artist"
2687;"2543";"PEREKA KANDUNGAN KREATIF PROFESIONAL";"CREATIVE CONTENT DESIGNERS PROFESSIONALS"
2688;"254301";"Pereka Web";"Web Designer"
2689;"254302";"Pereka Grafik";"Graphic Designer"
2690;"254303";"Pereka Tipografi";"Typographical Designer"
2691;"254304";"Pereka";"Designer"
2692;"254305";"Pereka Multimedia";"Multimedia Designer"
2693;"254306";"Pereka Penerbitan";"Publication Designer"
2694;"254307";"Pereka Alam Sekitar Maya";"Virtual Environment Designer"
2695;"254308";"Pereka Kreatif";"Creative Designer"
2696;"254309";"Pereka Karektor";"Character Designer"
2697;"254310";"Pereka Flash";"Flash Designer"
2698;"254311";"Pereka Antaramuka";"Interface Designer"
2699;"254312";"Pereka Komputer/Sistem";"Systems/Computer Designer"
2700;"254313";"Pereka UI (Antara Muka Pengguna)";"UI Designer (User Interphase)"
2701;"254314";"Pereka UX (Pengalaman Pengguna)";"UX Designer (User Experience)"
2702;"254315";"Arkitek Pereka";"Design Architect"
2703;"254316";"Pereka Digital";"Digital Designer"
2704;"254317";"Ketua Pasukan Kreatif";"Creative Team Leader"
2705;"254318";"Character Rigger";"Character Rigger"
2706;"254319";"Penulis Teknikal Sistem";"System Technical Writer"
2708;"2611";"PEGUAM";"LAWYERS"
2709;"261101";"Pegawai Undang-undang Gred L41";"Legal Officer Grade L41"
2710;"261102";"Pegawai Eksekutif (Undang-undang) Gred 41";"Executive Officer (Legal) Grade 41"
2711;"261103";"Pegawai Syariah Gred LS41";"Syariah Officer Grade LS41"
2712;"261104";"Pegawai Eksekutif (Perundangan) Gred 9";"Executive Officer (Legal) Grade 9"
2713;"261105";"Pegawai Eksekutif (Perundangan) Gred L5";"Executive Officer (Legal) Grade L5"
2714;"261106";"Pegawai Undang-undang Perkhidmatan Kerajaan";"Federal Counsel Government Service"
2715;"261107";"Penasihat Undang-undang";"Legal Adviser"
2716;"261108";"Pendakwa";"Prosecutor"
2717;"261109";"Peguam";"Lawyer"
2718;"261110";"Eksekutif Undang-undang";"Legal Executive"
2719;"261111";"Peguam syariah";"Lawyer, Syariah"
2720;"261112";"Peguam Jenayah";"Lawyer, Criminal"
2721;"261113";"Peguam Undang-undang";"Lawyer, Litigation"
2722;"261114";"Peguam Pemindahan Hak";"Lawyer, Conveyancing"
2723;"261115";"Peguam Sivil";"Lawyer, Civil"
2724;"261116";"Peguambela";"Advocate"
2725;"261117";"Peguamcara";"Solicitor"
2726;"261118";"Barrister";"Barrister"
2727;"261119";"Pegawai Eksekutif (Perundangan) Gred 48";"Executive Officer (Legal) Grade 48"
2728;"261120";"Pakar Undang-undang";"Jurist"
2729;"261121";"Notari";"Notary"
2730;"261122";"Pegawai Undang-undang Gred 23";"Legal Officer Grade 23"
2732;"2612";"HAKIM";"JUDGES"
2733;"261201";"Hakim";"Judge"
2734;"261202";"Majistret";"Magistrate"
2735;"261203";"Hakim Mahkamah Anak Negeri";"Judge, Native Court"
2736;"261204";"Hakim Mahkamah Persekutuan";"Judge, Federal Court"
2737;"261205";"Hakim Mahkamah Sesyen";"Judge, Sessions Court"
2738;"261206";"Hakim Mahkamah Tinggi";"Judge, High Court"
2739;"261207";"Hakim Mahkamah Syariah";"Judge, Syariah Court"
2740;"261208";"Hakim Mahkamah Perusahaan";"Judge, Industrial Court"
2741;"261209";"Presiden Mahkamah Perusahaan";"President, Industrial Court"
2743;"2619";"PROFESIONAL PERUNDANGAN YANG TIDAK DIKELASKAN DI MANA-MANA";"LEGAL PROFESSIONALS NOT ELSEWHERE CLASSIFIED"
2744;"261901";"Pesuruhjaya Sumpah";"Commissioner for Oaths"
2745;"261902";"Pendaftar Mahkamah";"Registrar of Court"
2746;"261903";"Pegawai Amanah";"Trust Officer"
2747;"261904";"Pemegang Amanah Raya";"Public Trustee"
2748;"261905";"Pegawai Pemegang Harta";"Official Assignee"
2749;"261906";"Pegawai Kebankrapan";"Bankruptcy Officer"
2750;"261907";"Koroner";"Coroner"
2751;"261908";"Penerima dan Penyelesai Mahkamah";"Court Receiver and Liquidator"
2752;"261909";"Pakar Tulisan Tangan";"Handwriting Expert"
2753;"261910";"Pendraf Parlimen";"Parliamentary Drafter"
2754;"261911";"Penimbang Tara Tuntutan Insurans";"Insurance Claims Arbitrator"
2755;"261912";"Pengadil Rayuan Tuntutan Keselamatan Sosial";"Appeals Referee, Social Security Claims"
2756;"261913";"Setiausaha Parlimen";"Parliamentary Secretary"
2758;"2711";"PROFESIONAL HOTEL";"HOTEL PROFESSIONALS"
2759;"271101";"Pegawai Perkhidmatan Tetamu";"Guest Service Officer"
2760;"271102";"Eksekutif Operasi Hotel";"Hotel Operations Executive"
2761;"271103";"Eksekutif Perkhidmatan Tetamu, Makanan dan Minuman";"Food and Beverage Guest Services Executive"
2762;"271104";"Exsekutif Concierge Hotel";"Executive Concierge Hotel"
2763;"271105";"Eksekutif Perkhidmatan Tetamu";"Guest Service Executive"
2764;"271106";"Eksekutif Kaunter Depan";"Front Desk Executive"
2765;"271107";"Eksekutif Pengemasan";"Housekeeping Executive"
2766;"271108";"Eksekutif Pengurusan Hotel";"Hotel Management Executive"
2767;"271109";"Eksekutif Acara Hotel";"Hotel Event Executive"
2768;"271110";"Eksekutif Jurukemas";"Executive Housekeeper"
2770;"2712";"PROFESIONAL RESTORAN";"RESTAURANT PROFESSIONALS"
2771;"271201";"Eksekutif Penyediaan Makanan";"Food Preparation Executive"
2772;"271202";"Pentadbir Dapur";"Kitchen Administrator"
2773;"271203";"Personel Makanan dan Minuman";"Food and Beverage Personnel"
2774;"271204";"Eksekutif Makanan dan Minuman";"Food and Beverage Executive"
2775;"271205";"Pentadbir Makanan dan Minuman";"Food and Beverage Administrator"
2776;"271206";"Kapten Makanan dan Minuman";"Food and Beverage Captain"
2777;"271207";"Penyelaras Makanan dan Minuman";"Food and Beverage Coordinator"
2778;"271208";"Chef de Cuisine";"Chef de Cuisine"
2779;"271209";"Jurumasak Eksekutif";"Executive Chef"
2780;"271210";"Ketua Jurumasak";"Head Chef"
2782;"2811";"JURUARKIB DAN KURATOR";"ARCHIVISTS AND CURATORS"
2783;"281101";"Pegawai Arkib Gred S41";"Archives Officer Grade S41"
2784;"281102";"Kurator Gred S41";"Curator Grade S41"
2785;"281103";"Juruarkib";"Archivist"
2786;"281104";"Kurator";"Curator"
2787;"281105";"Kurator Muzium";"Museum Curator"
2788;"281106";"Kurator Galeri Seni";"Art Gallery Curator"
2790;"2812";"PUSTAKAWAN DAN PROFESIONAL MAKLUMAT YANG BERKAITAN";"LIBRARIANS AND RELATED INFORMATION PROFESSIONALS"
2791;"281201";"Pustakawan Gred S41";"Librarian Grade S41"
2792;"281202";"Pegawai Eksekutif (Perpustakaan) Gred 41";"Executive Officer (Library) Grade 41"
2793;"281203";"Pegawai Eksekutif (Perpustakaan) Gred 9";"Executive Officer (Library) Grade 9"
2794;"281204";"Eksekutif Perpustakaan";"Library Executive"
2795;"281205";"Pustakawan";"Librarian"
2796;"281206";"Ahli Bibliografi";"Bibliographer"
2797;"281207";"Pustakawan Audio-Visual";"Librarian, Audio-Visual"
2798;"281208";"Pustakawan Filem";"Librarian, Film"
2799;"281209";"Ahli Dokumentasi";"Documentalist"
2800;"281210";"Pengkatalog";"Cataloguer"
2802;"2821";"AHLI EKONOMI";"ECONOMISTS"
2803;"282101";"Pegawai Ehwal Ekonomi Gred E41";"Economic Affairs Officer Grade E41"
2804;"282102";"Pegawai Eksekutif (Ekonomi) Gred 9";"Executive Officer (Economic) Grade 9"
2805;"282103";"Ahli Ekonometrik";"Econometrician"
2806;"282104";"Ahli Ekonomi";"Economist"
2807;"282105";"Ahli Ekonomi Ekonometrik";"Economist, Econometrician"
2808;"282106";"Penasihat Ekonomi";"Economic Adviser"
2809;"282107";"Juruanalisis Ekonomi";"Economic Analyst"
2810;"282108";"Ahli Ekonomi Buruh";"Labour Economist"
2811;"282109";"Ahli Ekonomi Rumah Tangga";"Home Economist"
2813;"2822";"AHLI SOSIOLOGI, AHLI ANTROPOLOGI DAN PROFESIONAL YANG BERKAITAN";"SOCIOLOGISTS, ANTHROPOLOGISTS AND RELATED PROFESSIONALS"
2814;"282201";"Ahli Sosiologi";"Sociologist"
2815;"282202";"Ahli Antropologi";"Anthropologist"
2816;"282203";"Ahli Arkeologi";"Archaeologist"
2817;"282204";"Ahli Geografi";"Geographer"
2818;"282205";"Ahli Penologi";"Penologist"
2819;"282206";"Ahli Kriminologi";"Criminologist"
2820;"282207";"Ahli Etnologi";"Ethnologist"
2821;"282208";"Ahli Sosiologi Patologi Sosial";"Sociologist, Social Pathology"
2823;"2823";"AHLI FALSAFAH, SEJARAWAN DAN AHLI SAINS POLITIK";"PHILOSOPHERS, HISTORIANS AND POLITICAL SCIENTISTS"
2824;"282301";"Ahli Falsafah";"Philosopher"
2825;"282302";"Ahli Falsafah Politik";"Political Philosopher"
2826;"282303";"Sejarawan";"Historian"
2827;"282304";"Ahli Sains Politik";"Political Scientist"
2828;"282305";"Ahli Genealogi";"Genealogist"
2830;"2824";"AHLI PSIKOLOGI";"PSYCHOLOGISTS"
2831;"282401";"Pegawai Psikologi Gred S41";"Psychology Officer Grade S41"
2832;"282402";"Pegawai Eksekutif (Psikologi) Gred 41";"Executive Officer (Psychology) Grade 41"
2833;"282403";"Ahli Psikologi";"Psychologists"
2834;"282404";"Ahli Psikologi Klinikal";"Clinical Psychologist"
2835;"282405";"Ahli Psikologi Pendidikan";"Educational Psychologist"
2836;"282406";"Ahli Psikologi Organisasi";"Organizational Psychologist"
2837;"282407";"Juruterapi Psikologi";"Psychotherapist"
2838;"282408";"Ahli Psikologi Sukan";"Sports Psychologist"
2840;"2825";"PROFESIONAL KERJA SOSIAL DAN KAUNSELING";"SOCIAL WORK AND COUNSELING PROFESSIONALS"
2841;"282501";"Pegawai Pembangunan Masyarakat Gred S41";"Community Development Officer Grade S41"
2842;"282502";"Pekerja Sosial Profesional";"Social Worker, Professional"
2843;"282503";"Kaunselor";"Counselor"
2844;"282504";"Kaunselor Perkahwinan";"Marriage Counselor"
2845;"282505";"Kaunselor Ketagihan";"Addictions Counsellor"
2846;"282506";"Kaunselor Khairat Kematian";"Bereavement Counsellor"
2847;"282507";"Kaunselor Kanak-Kanak dan Belia";"Child and Youth Counsellor"
2848;"282508";"Kaunselor Keluarga";"Family Counsellor"
2849;"282509";"Pegawai Parol";"Parole Officer"
2850;"282510";"Pegawai Probation";"Probation Officer"
2851;"282511";"Penganjur Kebajikan Wanita";"Women’s Welfare Organizer"
2852;"282512";"Pegawai Belia dan Sukan Gred S41";"Youth and Sports Officer Grade S41"
