"";"PERKHIDMATAN";"KESIHATAN";"303";"86201";"General medical services";"86201";"Perkhidmatan perubatan am"
"";"PERKHIDMATAN";"KESIHATAN";"303";"86202";"Specialized medical services";"86202";"Perkhidmatan perubatan khas"
"";"PERKHIDMATAN";"KESIHATAN";"303";"86203";"Dental Services";"86203";"Perkhidmatan berkaitan gigi(2)"
"";"PERKHIDMATAN";"KESIHATAN";"303";"86994";"Activities of traditional and complementary medicine";"86905";"Perkhidmatan ahli herba dan homeopati"
"";"PERKHIDMATAN";"KESIHATAN";"840";"87101";"Homes for the elderly with nursing care";"87101";"Rumah untuk orang tua dengan perawatan"
"";"PERKHIDMATAN";"KESIHATAN";"840";"87102";"Nursing homes";"87102";"Rumah penjagaan"
"";"PERKHIDMATAN";"KESIHATAN";"840";"87201";"Drug rehabilitation centres";"87201";"Pusat pemulihan dadah"
"";"PERKHIDMATAN";"KESIHATAN";"840";"87209";"Others residential care activities for mental illness n.e.c.";"87209";"Aktiviti rumah penjagaan lain untuk orang terencat akal t.t.t.l."
"";"PERKHIDMATAN";"KESIHATAN";"840";"87301";"Residential care activities for older persons";"87300";"Aktiviti rumah penjagaan untuk orang tua dan orang kurang upaya"
"";"PERKHIDMATAN";"KESIHATAN";"840";"87991";"Orphanages";"87901";"Rumah anak yatim"
"";"PERKHIDMATAN";"KESIHATAN";"840";"87992";"Welfare homes services";"87902";"Perkhidmatan rumah kebajikan"
"";"PERKHIDMATAN";"KESIHATAN";"840";"87999";"Other residential care activities n.e.c.";"87909";"Aktiviti rumah penjagaan lain t.t.t.l."
"";"PERKHIDMATAN";"KESIHATAN";"840";"88101";"Day-care activities for older persons or persons with disabilities";"88101";"Aktiviti penjagaan harian untuk orang tua atau orang dewasa yang cacat"
"";"PERKHIDMATAN";"KESIHATAN";"840";"88109";"Others social work activities without accommodation for older persons or persons with disabilities";"88109";"Aktiviti kerja sosial lain tanpa penginapan untuk orang tua dan orang kurang upaya"
"";"PERKHIDMATAN";"KESIHATAN";"840";"88901";"Counselling service";"88901";"Perkhidmatan kaunseling(2)"
"";"PERKHIDMATAN";"KESIHATAN";"840";"88902";"Child day-care activities";"88902";"Aktiviti penjagaan harian kanak-kanak(3)"
"";"PERKHIDMATAN";"KESIHATAN";"840";"88909";"Other social work activities without accommodation n.e.c.";"88909";"Aktiviti kerja sosial lain tanpa penginapan t.t.t.l.(4)"
"";"PERKHIDMATAN";"KEWANGAN";"309";"64210";"Activities of holding companies";"64200";"Aktiviti syarikat pemegang"
"";"PERKHIDMATAN";"KEWANGAN";"309";"64331";"Venture capital companies";"64301";"Syarikat modal usahasama(2)"
"";"PERKHIDMATAN";"KEWANGAN";"309";"64920";"International trade financing activities";"64929";"Pemberian kredit lain t.t.t.l."
"";"PERKHIDMATAN";"KEWANGAN";"309";"64953";"Licensed money lending activities)";"64923";"Aktiviti peminjaman wang berlesen"
"";"PERKHIDMATAN";"KEWANGAN";"309";"64954";"Pawnshops and pawnbrokers";"64924";""Kedai pajak gadai dan tukang pajak termasuk"
" Ar-Rahnu""
"";"PERKHIDMATAN";"KEWANGAN";"309";"64955";"Co-operative with credits functions";"64925";"Koperasi dengan fungsi kredit"
"";"PERKHIDMATAN";"KEWANGAN";"309";"64992";"Nominee companies";"64993";"Syarikat nomini"
"";"PERKHIDMATAN";"KEWANGAN";"309";"64993";"Digital asset exchanges (Crypto-asset)";"64999";"Aktiviti perkhidmatan kewangan lain, kecuali insurans/takaful dan tabungan pencen, t.t.t.l."
"";"PERKHIDMATAN";"KEWANGAN";"309";"66121";"Stock, share and bond broker";"66121";"Broker stok, saham dan bon"
"";"PERKHIDMATAN";"KEWANGAN";"309";"66122";"Commodity brokers and dealers";"66122";"Broker dan peniaga komoditi"
"";"PERKHIDMATAN";"KEWANGAN";"309";"66123";"Gold bullion dealers";"66123";"Peniaga jongkong emas"
"";"PERKHIDMATAN";"KEWANGAN";"309";"66124";"Foreign exchange broker and dealers (Bureaux de change)";"66124";"Broker dan peniaga tukaran wang asing (Bureaux de change)"
"";"PERKHIDMATAN";"KEWANGAN";"309";"66125";"Money-changing services";"66125";"Perkhidmatan pengurup wang"
"";"PERKHIDMATAN";"KEWANGAN";"309";"66191";"Investment advisory services";"66191";"Perkhidmatan penasihat pelaburan"
"";"PERKHIDMATAN";"KEWANGAN";"309";"66192";"Financial consultancy services";"66192";"Perkhidmatan perundingan kewangan"
"";"PERKHIDMATAN";"KEWANGAN";"309";"66193";"Activities of transaction/ payment processing services (online payment)";"66199";"Aktiviti sokongan kepada kewangan t.t.t.l."
"";"PERKHIDMATAN";"KEWANGAN";"309";"66302";"Assets/portfolio management";"66302";"Pengurusan aset/portfolio"
"";"PERKHIDMATAN";"KEWANGAN";"309";"66303";"Unit trust management companies";"66303";"Syarikat pengurusan unit amanah"
"";"PERKHIDMATAN";"KEWANGAN";"820";"64191";"Commercial Banks";"64191";"Bank Perdagangan"
"";"PERKHIDMATAN";"KEWANGAN";"820";"64192";"Islamic Banks";"64192";"Bank Islam"
"";"PERKHIDMATAN";"KEWANGAN";"820";"64194";"Investment Banks";"64194";"Bank Pelaburan"
"";"PERKHIDMATAN";"KEWANGAN";"820";"64195";"Development financial institutions (with deposits taking functions) ";"64195";"Institusi Pembangunan Kewangan (dengan fungsi pengambilan deposit)(3)"
"";"PERKHIDMATAN";"KEWANGAN";"820";"64199";"Other monetary intermediation (with deposits taking functions) n.e.c.";"64199";"Perantaraan kewangan lain (dengan fungsi pengambilan deposit) t.t.t.l."
"";"PERKHIDMATAN";"KEWANGAN";"820";"64332";"Unit trust fund excludes REITs";"64302";"Unit tabung amanah tidak termasuk REITs"
"";"PERKHIDMATAN";"KEWANGAN";"820";"64910";"Financial leasing activities";"64910";"Aktiviti pajakan kewangan(2)"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65111";"Life insurance";"65111";"Insurans Hayat"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65112";"Family takaful";"65112";"Takaful keluarga"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65121";"General insurance";"65121";"Insurans am"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65122";"General takaful";"65122";"Takaful am"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65123";"Composite insurance";"65123";"Insurans komposit"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65201";"Life reinsurance";"65201";"Insurans semula hayat"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65203";"General reinsurance";"65203";"Insurans semula am"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65204";"General retakaful";"65204";"Takaful semula am"
"";"PERKHIDMATAN";"KEWANGAN";"820";"65205";"Composite retakaful";"65205";"Takaful semula komposit"
"";"PERKHIDMATAN";"KEWANGAN";"820";"66211";"Insurance adjusting service";"66211";"Perkhidmatan penyesuaian insurans"
"";"PERKHIDMATAN";"KEWANGAN";"820";"66221";"Insurance agents";"66221";"Ejen insurans"
"";"PERKHIDMATAN";"KEWANGAN";"820";"66222";"Takaful agents";"66222";"Ejen takaful"
"";"PERKHIDMATAN";"KEWANGAN";"820";"66223";"Insurance/takaful brokers";"66223";"Broker insurans"
"";"PERKHIDMATAN";"KEWANGAN";"820";"66290";"Other activities auxiliary to insurance/takaful and pension funding";"66290";"Aktiviti sokongan kepada insurans, takaful dan tabungan pencen lain(3)"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56101";"Restaurants";"56101";"Restoran dan restoran yang juga kelab malam"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56102";"Cafeterias/canteens";"56102";"Kafeteria/kantin"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56103";"Fast-food restaurants";"56103";"Restoran makanan segera"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56104";"Truck vendors";"56105";"Kenderaan sorong makanan yang bergerak"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56105";"Food stalls/hawkers";"56107";"Makanan dan minuman, penyediaan makanan dan minuman di dalam gerai/penjaja(2)"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56210";"Event catering activities";"56210";"Katering makanan"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56290";"Other food service activities";"56290";"Aktiviti perkhidmatan makanan lain(2)"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56301";"Pubs, bars, discotheques, coffee houses, cocktail lounges and karaoke";"56301";"Pub, bar, disko, coffee house, ruang koktel dan karaoke"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56302";"Coffee shops";"56302";"Kedai kopi"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56303";"Drink stalls/hawkers";"56303";"Gerai/penjaja minuman"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56304";"Mobile beverage";"56304";"Perkhidmatan minuman bergerak"
"";"PERKHIDMATAN";"MAKANAN DAN MINUMAN";"328";"56309";"Others drinking places n.e.c.";"56309";"Tempat minuman lain t.t.t.l."
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"310";"59110";"Motion picture, video and television programme production activities";"59110";"Aktiviti pengeluaran wayang gambar, video dan program televisyen(2)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"310";"59120";"Motion picture, video and television programme post-production activities";"59120";"Aktiviti pasca produksi wayang gambar, video dan program televisyen(2)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"310";"59130";"Motion picture, video and television programme distribution activities";"59130";"Aktiviti pengedaran wayang gambar, video dan program televisyen(2)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"310";"59140";"Motion picture projection activities";"59140";"Aktiviti penayangan wayang gambar(3)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"310";"59200";"Sound recording and music publishing activities";"59200";"Aktiviti rakaman bunyi dan penerbitan muzik"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"310";"60100";"Radio broadcasting and audio distribution activities";"60100";"Penyiaran radio"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"310";"60200";"Television programming, broadcasting and video distribution activities";"60200";"Aktiviti pemprograman dan penyiaran televisyen"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"319";"61101";"Wired telecommunications services and internet access providers by the operator of the wired infrastructure";"61101";"Perkhidmatan aktiviti telekomunikasi berwayar"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"319";"61102";"Wireless telecommunications services and internet access providers by the operator of the wireless infrastructure";"61201";"Perkhidmatan telekomunikasi tanpa wayar"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"319";"61201";"Reselling of wired, wireless, and satellite telecommunications";"61903";"Penjualan semula telekomunikasi"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"319";"61203";"Provision of internet access over networks between the client and the Internet Service Provider (ISP) not owned or controlled by the ISP";"61901";"Penyediaan akses internet melalui rangkaian di antara pelanggan dan ISP yang bukan dimiliki atau dikawal oleh ISP"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"319";"61901";"Provision of telecommunications services over existing telecom connection";"61902";"Penyediaan perkhidmatan telekomunikasi melalui sambungan telekom sedia ada"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"319";"61902";"Provision of telecommunications services over existing telecom connections VOIP (Voice Over Internet Protocol) provision";"61904";"Penyediaan perkhidmatan telekomunikasi melalui sambungan telekom VOIP (Voice Over Internet Protocol) sedia ada"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"319";"61909";"Other telecommunications activities n.e.c.";"61909";"Aktiviti telekomunikasi lain t.t.t.l."
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"320";"62110";"Development of video games, video game software, and video game software tools";"62010";"Aktiviti pengaturcaraan komputer(2)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"320";"62201";"Computer consultancy";"62021";"Perundingan komputer(4"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"320";"62202";"Computer facilities management activities";"62022";"Aktiviti pengurusan kemudahan komputer(1)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"320";"62901";"Other Information Communication Technology (ICT) system security";"62091";"Sistem keselamatan Teknologi Maklumat dan Komunikasi (ICT)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"320";"62909";"Other information technology and computer service activities n.e.c.";"62099";"Aktiviti perkhidmatan teknologi maklumat lain t.t.t.l.(3)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"320";"63101";"Activities of providing infrastructure for hosting, data processing services and related activities ";"63111";"Aktiviti penyediaan infrastruktur untuk hosting, perkhidmatan prosesan data dan aktiviti yang berkaitan(1)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"320";"63102";"Data processing activities ";"63112";"Aktiviti prosesan data(2)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"320";"63901";"Web search portals ";"63120";"Web portal"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"330";"58110";"Publishing of books";"58110";"Penerbitan buku, brosur dan penerbitan lain(2)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"330";"58120";"Publishing of newspapers ";"58130";"Penerbitan surat khabar, jurnal, majalah dan penerbitan berkala dalam bentuk cetakan atau elektronik(4)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"330";"58190";"Other publishing activities and other printed matter n.e.c. ";"58190";"Penerbitan katalog, gambar, turisan dan poskad, kad ucapan, borang, poster, penerbitan semula kerja-kerja seni, bahan pengiklanan dan bahan bercetak lain t.t.t.l."
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"330";"58211";"Publishing of video games";"58202";"Permainan komputer untuk semua platform(2)"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"330";"58291";"Business and other applications";"58201";"Aplikasi perniagaan dan aplikasi lain"
"";"PERKHIDMATAN";"MAKLUMAT DAN KOMUNIKASI";"330";"58292";"Operating systems";"58203";"Sistem operasi"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85101";"Pre-primary education (Public)";"85101";"Pendidikan pra-sekolah (Awam)(2)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85102";"Pre-primary education (Private)";"85102";"Pendidikan pra-sekolah (Swasta)(2)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85201";"Primary education (Public)";"85103";"Pendidikan rendah (Awam)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85202";"Primary education (Private)";"85104";"Pendidikan rendah (Swasta)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85311";"General school secondary education (Public)";"85211";"Pendidikan menengah am (Awam)(2)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85312";"General school secondary education (Private)";"85212";"Pendidikan menengah am (Swasta)(2)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85321";"Vocational secondary education (Public)";"85221";"Pendidikan menengah teknik dan vokasional di bawah tahap pendidikan tinggi (Awam)(4)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85322";"Vocational secondary education (Private)";"85222";"Pendidikan menengah teknik dan vokasional di bawah tahap pendidikan tinggi (Swasta)(4)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85401";"College and university education (Public)";"85301";"Pendidikan kolej dan universiti (Awam)(2)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85402";"College and university education (Private)";"85302";"Pendidikan kolej dan universiti (Swasta)(3)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85511";"Sports instruction";"85411";"Pengajaran sukan(2)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85512";"Martial arts instruction";"85412";"Pengajaran seni mempertahankan diri"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85519";"Other sports and recreation education n.e.c.";"85419";"Pendidikan sukan dan rekreasi lain yang t.t.t.l.(3)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85521";"Music and dancing school";"85421";"Sekolah muzik dan tarian(4)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85529";"Other cultural education n.e.c.";"85429";"Pendidikan kebudayaan lain yang t.t.t.l.(5)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85530";"Driving school activities";"85492";"Sekolah memandu"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85591";"Tuition centre";"85491";"Pusat tuisyen"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85592";"Religious instruction";"85493";"Pengajaran agama"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85593";"Computer training";"85494";"Latihan komputer"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85599";"Others education n.e.c.";"85499";"Pendidikan lain t.t.t.l.(2)"
"";"PERKHIDMATAN";"PENDIDIKAN";"301";"85690";"Other educational support activities n.e.c.";"85500";"Perkhidmatan sokongan pendidikan untuk peruntukan kepada perkhidmatan bukan pengajaran(1)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"313";"50111";"Operation of excursion, cruise or sightseeing boats";"50111";"Operasi rombongan, cruise atau bot persiaran"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"313";"50112";"Operation of ferries, water taxis";"50112";"Operasi feri, teksi air"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"313";"50113";"Rental of pleasure boats with crew for sea and coastal water transport ";"50113";"Sewaan bot santai dengan krew bagi pengangkutan laut dan pesisir pantai(2)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"313";"50121";"Transport of freight over seas and coastal waters, whether scheduled or not";"50121";"Pengangkutan muatan laut dan pesisir pantai, berjadual atau tidak berjadual"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"313";"50122";"Transport by towing or pushing of barges, oil rigs";"50122";"Pengangkutan tunda atau tolak tongkang, pelantar minyak"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"314";"49211";"City bus services";"49211";"Perkhidmatan bas bandaraya"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"314";"49221";"Express bus services  ";"49221";"Perkhidmatan bas ekspres(4)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"314";"49222";"Employees bus services";"49222";"Perkhidmatan bas pekerja"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"314";"49223";"School bus services";"49223";"Perkhidmatan bas sekolah"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"315";"49224";"Taxi operation and limousine services";"49224";"Perkhidmatan operasi teksi dan limosin"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"315";"49225";"Rental of cars with driver";"49225";"Sewa kereta dengan pemandu"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"315";"49229";"Other passenger land transport n.e.c.";"49229";"Pengangkutan darat penumpang lain t.t.t.l.(5)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"315";"49300";"Transport via pipeline";"49300";"Pengangkutan melalui saluran paip"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"317";"51101";"Transport of passengers by air over regular routes and on regular schedules";"51101";"Pengangkutan penumpang melalui udara mengikut laluan dan jadual biasa"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"317";"51102";"Non-scheduled transport of passenger by air";"51102";"Pengangkutan penumpang tidak berjadual(1)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"317";"51103";"Renting of air-transport equipment with operator for the purpose of passenger transportation";"51103";"Penyewaan peralatan pengangkutan dengan operator untuk tujuan pengangkutan penumpang"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"317";"51202";"Non-scheduled transport of freight by air";"51202";"Pengangkutan muatan udara tidak berjadual(1)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"49230";"Freight transport by road";"49230";"Pengangkutan muatan melalui jalan raya"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52100";"Warehousing and storage services";"52100";"Perkhidmatan penggudangan dan penyimpanan"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52211";"Operation of terminal facilities to land transportation ";"52211";"Operasi kemudahan terminal(2)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52212";"Towing and road side assistance";"52212";"Perkhidmatan tunda dan bantuan tepi jalan(3)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52219";"Other service activities incidental to land transportation n.e.c.";"52219";"Aktiviiti perkhidmatan lain berkaitan pengangkutan darat t.t.t.l.(5)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52221";"Port, harbours and piers operation services";"52221";"Operasi perkhidmatan pelabuhan dan limbungan(2)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52229";"Other service activities incidental to water transportation n.e.c.";"52229";"Aktiviti perkhidmatan lain berkaitan pengangkutan air t.t.t.l.(3)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52231";"Operation of terminal facilities to air transportation";"52231";"Operasi kemudahan terminal(2)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52232";"Airport and air-traffic-control activities";"52232";"Lapangan terbang dan aktiviti kawalan trafik udara"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52239";"Other service activities incidental to air transportation n.e.c.";"52239";"Aktiviti perkhidmatan lain berkaitan pengangkutan udara t.t.t.l."
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52241";"Stevedoring services";"52241";"Perkhidmatan pemunggahan"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52249";"Other cargo handling activities n.e.c.";"52249";"Aktiviti pengendalian kargo lain t.t.t.l."
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52291";"Forwarding of freight ";"52291";"Penghantaran muatan(3)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52299";"Other transportation support activities n.e.c.";"52299";"Aktiviti sokongan pengangkutan lain t.t.t.l(4)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"318";"52310";"Intermediation service activities for freight transportation";"52292";"Pembrokeran ruang kapal dan kapal terbang"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"321";"49120";"Freight transport by inter-urban, suburban and urban railways";"49120";"Pengangkutan muatan antara bandar, pinggir bandar dan bandar melalui laluan rel"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"321";"49212";"Urban and suburban railway passenger transport service  ";"49212";"Perkhidmatan pengangkutan rel penumpang bandar dan pinggir bandar(2)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"322";"50211";"Transport of passenger via rivers, canals, lakes and other inland waterways";"50211";"Pengangkutan penumpang melalui sungai, terusan, tasik dan laluan air pedalaman lain(1)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"322";"50212";"Rental of pleasure boats with crew for inland water transport";"50212";"Sewaan bot santai dengan krew bagi pengangkutan air pedalaman"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"322";"50220";"Transport of freight via rivers, canals, lakes and other inland waterways";"50220";"Pengangkutan muatan melalui sungai, terusan, tasik dan laluan air pedalaman lain(2)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"323";"52213";"Operation of parking facilities";"52213";"Operasi kemudahan meletak kenderaan bermotor (medan letak kenderaan)(4)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"325";"53100";"National postal services";"53100";"Perkhidmatan pos nasional(2)"
"";"PERKHIDMATAN";"PENGANGKUTAN DAN PENYIMPANAN";"325";"53200";"Courier activities other than national post activities";"53200";"Aktiviti kurier selain daripada aktiviti pos nasional(2)"
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55101";"Hotels and resort hotels";"55101";"Hotel dan hotel resort(2)"
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55102";"Motels and budget hotels";"55102";"Motel"
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55103";"Apartment hotels";"55103";"Hotel Apartmen(3)"
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55104";"Chalets";"55104";"Chalet"
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55105";"Rest house/ guest house";"55105";"Rumah rehat/rumah tetamu"
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55106";"Homestay";"55108";"Homestay"
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55202";"Other short term accommodation activities n.e.c";"55109";"Aktiviti penginapan jangka masa pendek yang lain t.t.t.l."
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55301";"Camping grounds, recreational vehicle parks and trailer parks";"55200";"Tapak perkhemahan, taman kenderaan rekreasi dan taman treler(1)"
"";"PERKHIDMATAN";"PENGINAPAN";"307";"55900";"Other accommodation";"55900";"Penginapan lain(1)"
"";"PERKHIDMATAN";"PENTADBIRAN DAN KHIDMAT SOKONGAN";"311";"77102";"Rental and operational leasing of trucks, motor caravans, utility trailers and recreational vehicles (without driver)";"77102";"Penyewaan dan pemajakan operasi trak, treler pelbagai guna dan kenderaan rekreasi"
"";"PERKHIDMATAN";"PENTADBIRAN DAN KHIDMAT SOKONGAN";"311";"77211";"Renting and leasing of pleasure boats, canoes, sailboats and yachts without operator ";"77211";"Penyewaan dan pemajakan bot peranginan, kenu, perahu layar"
"";"PERKHIDMATAN";"PENTADBIRAN DAN KHIDMAT SOKONGAN";"311";"77212";"Renting and leasing of bicycles";"77212";"Penyewaan dan pemajakan basikal"
"";"PERKHIDMATAN";"PENTADBIRAN DAN KHIDMAT SOKONGAN";"311";"77219";"Renting and leasing of other recreational and sports goods equipment n.e.c.";"77219";"Penyewaan dan pemajakan kelengkapan sukan lain t.t.t.l."
"";"PERKHIDMATAN";"PENTADBIRAN DAN KHIDMAT SOKONGAN";"311";"77291";"Renting and leasing of textiles, wearing apparel and footwear";"77291";"Penyewaan dan pemajakan barang tekstil, pakaian dan kasut"
"";"PERKHIDMATAN";"PENTADBIRAN DAN KHIDMAT SOKONGAN";"311";"77292";"Renting and leasing of furniture, pottery and glass, kitchen and tableware, electrical appliances and house wares";"77292";"Penyewaan dan pemajakan barang perabot, tembikar dan kaca, perkakas dapur, barang elektrik dan peralatan rumah(2)"
"";"PERKHIDMATAN";"PENTADBIRAN DAN KHIDMAT SOKONGAN";"311";"77293";"Renting and leasing of jewellery, musical instruments, scenery and costumes";"77293";"Penyewaan dan pemajakan barang kemas, peralatan muzik, hiasan latar dan kostum"
"";"PERKHIDMATAN";"PENTADBIRAN DAN KHIDMAT SOKONGAN";"311";"77298";"Rental of video games, video discs, records";"77299";"Penyewaan dan pemajakan barangan persendirian dan isi rumah lain t.t.t.l."
